pos_x,pos_y,pos_z
0.235270228269616,0.6104707070147499,-0.756289253901491
-0.859153663080835,-0.3118291433437769,-0.4057309066071619
0.14557954108652738,0.8901176307599581,0.43185321653000935
0.973973945648565,0.19914881124971068,-0.10823356307353639
0.18978266013752673,0.8382771526836097,0.5111496426681568
-0.42621213042368317,0.7929751849688355,-0.4353545404648336
-0.06297100395228525,0.685688103820933,0.725166516697851
0.9297928416067016,-0.3483685955274247,-0.1188469324264821
0.7379765824851836,-0.4185846588821146,0.5293179073600598
-0.07630708354529106,0.29114516989201383,-0.9536308085676356
0.5501524568439872,0.3760842413350493,0.7455822675251638
0.5933220575428247,-0.749337673616438,-0.29404419214168054
0.39374367916157815,0.21602784081258583,-0.8934751743132857
-0.3474281949232802,-0.7475616851852064,0.56607877209396
0.8171799198710095,0.5706089656019075,0.08137804946256467
-0.7795405769700703,0.6063671706369196,-0.15695650107895176
0.5271707402031157,0.4284964743853618,-0.7338131792990733
-0.8731722617178214,-0.4551726577716735,-0.17432169395590302
0.7983580477092669,-0.49868772294824854,0.33754256418789463
-0.002510992406811932,-0.5597181273939656,-0.8286792580870631
0.16612157686526244,0.5695987094530804,0.8049602051587296
-0.09986354233557279,-0.9006698749637073,-0.4228723793830132
0.40863864035054726,0.890744201909039,-0.19897042086170805
-0.5037844745672068,0.41230190935697614,-0.7590838812184298
0.10814757322367467,0.9016323753171422,0.4187638501420554
0.21037991164950867,-0.9263275151377688,-0.3125022039490786
0.38723322090853074,0.582091052360289,-0.7149968107529545
0.5430219660327841,0.7800497132292828,0.31088517059648146
0.3768745083101821,0.8447412128357555,-0.3799709045739363
-0.9538528721061762,-0.19656670684284952,-0.22699389449004126
0.44594221906646586,-0.7472195766644273,-0.49274581835212977
0.37425544427657026,-0.6606780600136931,-0.6507206493157337
-0.10213043062587691,-0.48007385946525255,0.8712625692627395
0.26441453200146314,0.23112002525398884,0.9363057669335603
-0.3922002967065107,0.267466131788126,-0.8801368050534087
-0.6057241072761134,-0.357822945450313,0.7106764703955084
-0.5563959347762161,-0.6065626941051416,-0.5678954673920307
-0.5456996433762975,0.8350183733577122,-0.07040039328030685
0.8517110913964614,0.2235909136211016,0.4739148870191036
-0.08215090912258963,0.6401067963035058,-0.7638812194683113
-0.5684559619602823,-0.7123395443161326,0.41161898998381347
0.34769835736549,0.5736188128225235,-0.7416652276205341
0.673183592327807,-0.7350600088323657,-0.08068850250185226
0.2938876598484236,0.9480949945272775,-0.12143279928066675
0.3483501522398708,-0.8046989909692318,0.4807407881255335
-0.6561173122618978,0.0745515202011409,0.7509674715897634
-0.05625648779484305,-0.8567503827556022,0.5126538688326829
-0.5207094813559865,-0.26158220101625634,0.8126723744150962
-0.9358547675545911,0.22953466602421482,-0.2673755619694785
0.2924549200278967,-0.7813496497047935,0.55132825490598
-0.7238147584484244,0.5043229978334339,-0.4709039278967071
-0.1897885544668583,0.9141865255815194,-0.3581107385133408
0.8176573685402149,-0.37789812240212084,0.4343149050595006
-0.5095844332930921,-0.8411859455613091,-0.18091409656376786
0.14046964922064728,0.13754240832824463,0.9804847594731366
-0.1965416283274029,0.7625792441087197,0.6163150856412545
-0.3662092473824244,0.928782359337353,0.05704486055148374
0.19335681559490206,0.9686087805487424,-0.1562375502460187
-0.7588364433338319,0.6355230717008087,-0.14239971068941387
0.18060689810158392,0.6869224812693522,-0.7039308581706591
-0.6287372449363408,0.11987369616895004,0.7683227016017775
0.2355919309555202,-0.889292342912623,0.39198924845667266
-0.04372288338941844,-0.3684972785395446,0.9286000566320598
0.28791894713508787,-0.6877078423089964,-0.6664537519643258
0.6182053690152302,-0.7428186164770169,0.25698759646316344
0.11935749127046026,0.4722594766766749,-0.8733411566888939
-0.514811959375108,-0.2197923208626642,0.8286494929547509
-0.7286911255565841,0.6304508001346667,0.26747155389804955
0.527643540389345,-0.5558290366500744,0.6423755726224712
0.9676988963706951,-0.18278480198610822,-0.173633413045525
-0.9192202018864679,-0.00507863116653898,-0.39371109706137997
-0.5956115454273284,0.7657970721958351,-0.24249068264565588
0.45316807101247814,0.34964357018770953,0.8199927275538617
0.5278696620560427,-0.7120069006727016,-0.46303325288287117
0.8891856776241799,-0.372690133303008,0.26542587523942396
0.14031790943854486,0.011727610039543314,-0.9900370434754231
0.854817824014631,-0.5160634614952407,0.054451735109559495
-0.8355489797174516,-0.09577846620593537,-0.5410031311409982
0.17465433007749936,0.8055102969011059,-0.5662587982287535
0.5821778517156984,0.6595517264004159,-0.47545816763825316
0.8552239773443895,0.37976262590420273,0.35266456660910495
0.0233954378143929,0.9981702346247561,-0.05575693856940219
0.11626645070183224,0.2063483736503132,0.9715464276775809
0.2529728801016209,-0.896164134137777,-0.3645470705110376
0.5074496823300076,0.6328672918818747,0.5847852689400413
0.8536165964731337,0.1350237210487814,0.503097705202244
-0.7095419851513386,0.6940175603277087,0.12202375696671874
-0.35982870856521115,-0.010101909981470491,-0.93296369270568
-0.6951225784907558,0.01812916062506775,0.7186626012305035
0.3919823668286671,0.9198845396920087,-0.012738042668231137
-0.24063909088482174,0.613207946288598,-0.7523754664704627
0.686142351672847,-0.26123257638756187,0.6789449272767061
0.7628402898576179,0.49705275069765725,-0.41353748946599544
0.19782454014811432,0.06306310592787405,-0.9782067756798236
0.2821224078126985,-0.6889822702476616,0.6676154419232254
-0.6555889275512107,0.4742661876821779,-0.5876008350008252
-0.5213401616131499,0.3745980072271327,0.7667338318286443
0.17519150648591528,0.9785167637857184,-0.1086870693574908
-0.3746203969354587,0.674411321012073,-0.6362616822429825
0.625903296537067,-0.13121320707144113,0.7687835571043774
-0.8689310728105052,0.22493075496618598,-0.44086840006369926
0.5094830636152651,0.7586030262806326,-0.4061384694990977
0.17852481279690247,0.1959336461523622,-0.9642296912672166
0.7271468198672457,-0.020182810400484957,-0.686185220273134
-0.7803631872437236,0.6221206550083295,-0.06323912243875855
-0.5555335383130592,0.4818241100127373,0.6776636443102186
0.36803420560485256,0.20249127627087837,-0.9074955132335343
-0.18439876973710584,-0.010524685817504756,-0.982795159078373
-0.5993409859980737,0.25254872747060647,-0.7596114287949031
0.751915284205709,-0.14676394186954705,0.642715917606496
0.0460097715101181,0.7793756892652143,0.6248652942098474
-0.7924298854811772,-0.6017953244164888,0.09948499437976235
0.570532238238148,-0.44046498024497205,-0.6931692191007659
0.7533585385782242,-0.6537701326509086,-0.0709614402679064
0.9792699798329128,-0.005633493212753406,-0.20248103701894749
-0.9761200004413549,-0.21161430988139146,0.04908287473031418
-0.47570517732399353,-0.8792986892675212,-0.02320343335730709
-0.4919756306031087,0.8558919501825258,0.15940184599127502
0.9717041434467236,-0.21560087528887037,0.09647445352600871
-0.19905069924178562,-0.5183628094381921,-0.8316723014040449
-0.36937614747000164,0.7490416400469714,-0.5499980755929632
0.5508061836605475,-0.7164035196859536,-0.42822721191311613
0.8785360476007839,-0.2117313432971658,0.4281871685741777
-0.4156718445956221,-0.7743851893079494,-0.4770162431101948
0.33372319417049673,-0.3961682665764601,-0.8553826829147547
-0.10233517136003538,-0.3764201994153001,0.9207797490034509
-0.3484898487001774,-0.0022812051015626686,-0.9373097788117928
-0.4498558123005845,0.8411066553643064,-0.300282104763589
-0.15176715709699498,-0.9218162166632039,-0.35668136021305247
0.9954940786192122,-0.09423721491201689,0.010530278235257757
0.8039883609094988,-0.5796947933367731,-0.13250155508632014
-0.05871795925566717,-0.8144745681047971,-0.5772203904674141
0.49875501536732664,-0.8271385504080938,-0.2590082104388491
0.77717547571946,0.626437755499824,0.059783094805921734
-0.2594074782313216,-0.5526593973562047,0.7920071658460818
0.17974690523564799,-0.26241706881642907,0.9480655737089078
0.7187494661440059,-0.6928608938123983,-0.057818567460554485
0.6231010510286075,0.5216979475441702,-0.5827317837009108
-0.655069033463833,0.5712542372662125,-0.4945231620482071
-0.37707829662858355,0.9260942172276788,0.012706652947922911
-0.7400928728325266,-0.6549623458910155,0.15260034419173285
-0.41080949466018657,-0.7981244823329114,-0.4407185834496479
-0.24364041320729385,-0.5169216978870991,-0.8206286049765131
0.3897893939302051,-0.0580861262932341,-0.9190703075998973
-0.14682984679726185,0.9829157240247861,0.11098502400920082
-0.22583641981006533,-0.34171536548342263,-0.9122655975536416
0.4532576661648208,0.36237970128023506,0.8143945236572182
-0.8365287701090894,-0.547914994173819,0.002962421185170182
0.3589483362741426,-0.3540001874367634,-0.8636202632990737
0.7837247897734676,0.6203969938456111,0.029715718430872697
-0.07878743139397301,0.5896346253916577,0.8038181070326667
-0.36805289354737836,-0.3858189534939715,0.8459791975434259
-0.2767337635572634,-0.8494868791726016,0.44921093733459605
-0.03755492322706531,0.9428789784340488,0.3310118725492695
-0.10929965234747162,0.8014652406091706,-0.5879685825722377
-0.7349799715466221,0.6374996565213538,-0.2310814344781563
-0.13906629775858761,0.6895815004775504,0.710730553041622
-0.009278500845336962,-0.09927719576370896,0.9950165565574058
0.7030754068120837,-0.1151759211883424,0.7017260715652797
-0.09356396480522818,-0.9640085546690679,0.2488640010422982
0.010240479100871055,0.9125127926970632,0.408919962525665
0.3177191476731643,0.31102392960893366,-0.8957224226357489
-0.7669908920037416,-0.020781553581327637,0.6413213692167532
0.6851394658119497,0.2136495110612547,0.6963747545755825
-0.9527255399791285,0.18690231493307197,-0.23954450556031762
-0.4306156750207606,0.5909276462331029,-0.6821837416296429
-0.22768912413173253,0.08882756191598576,0.9696738250546861
-0.3655054243820384,0.4478099059104904,0.8160098485409006
0.5805614682033248,0.6796944962242737,0.4482898319614562
0.14963227081377214,-0.9614643768749795,0.23064352479859723
0.8931141835352483,-0.06808383265930439,0.44464777847031534
0.4452493688040459,0.8563194731956383,-0.26166765066691594
-0.9853086078450003,0.11097950978280366,0.1298094592659408
0.733224475893248,-0.22212916920668013,0.6426822699737578
-0.5882200165500034,0.7593118083767182,-0.2782854466004138
-0.20131261599496147,0.7512729440515986,0.6285397315821084
0.17730302740644213,0.9790971739259243,-0.09966122858353023
0.0834791044503875,0.2335558954469813,-0.9687532620962471
0.04616329719227882,-0.7477395474446706,-0.6623854762746361
-0.28026575297956763,0.25452329024652587,0.9255641535997808
0.9313818798211899,-0.15024633353961234,-0.33159287265960663
-0.6046753298603406,0.6872959869830707,-0.40248226263433656
0.684894174447474,0.716982122981942,0.1298329893833621
0.7091168906623194,0.659547857481028,0.24929873459283722
0.2750730588977477,-0.7870527723013461,-0.5521618837636312
-0.44689002778171594,0.8482387352764913,-0.2842188435797241
-0.6782045081371039,0.09384070237173002,-0.7288570283127476
0.6291645326451147,0.7135113195803962,0.30830761860858397
0.7425394622323104,-0.2575062861200909,-0.6183248819483081
-0.8668762270557567,-0.46978161179648814,-0.16682578992311073
0.4993987764914314,0.10915112619788499,0.8594689602822169
0.012023983350738603,0.029373191540344422,-0.9994961928107158
0.9097426613503818,-0.044968044152661056,0.41273013595351743
-0.26566993861287796,0.6084102473109615,0.7478345102256543
-0.17140275831567295,0.4973746602175136,-0.8504349133327558
-0.3568712833562546,0.5552239686194145,-0.751245120973286
0.020014215687935804,-0.9519622103265664,0.3055607652833636
0.25585816384273,-0.9187686482473284,-0.30066720970668503
0.9207451251280114,0.17088714085433426,-0.3507506231550179
0.912375991921529,0.24408909978214796,0.328619172801507
0.5975038697513435,0.7708765497146117,-0.2207679114642014
-0.21920710322658485,0.659153218467555,-0.7193505963567925
0.22232138339366567,-0.9587207316729266,0.17727876676707444
0.9255803309117278,-0.21392217960640103,-0.3123113063944099
0.49049069030913633,-0.7892659855528461,0.3694294070175811
-0.6516470981339099,0.4601930627834658,-0.6029746300298444
0.4147626514231249,-0.07908850414181823,-0.9064860459472441
-0.6858516723649387,0.6095564229423501,0.3975530791780433
0.18726355976575398,-0.211239554233396,-0.9593279991281054
0.2086020333235291,0.5821411099790573,-0.7858733484255845
0.5072097825846649,0.5604812383877773,-0.6546747420404428
-0.19914151996361684,0.16996014559930045,0.9651197873499666
0.6299353571478801,-0.46688308851091853,0.6206461370841507
0.6152493331481634,-0.783258728614819,0.08929738019358459
0.48477750135965014,-0.4496976387397993,0.7501751847984199
-0.8533623059628821,0.13660501013356818,0.503102222185631
0.9384127566591901,0.07123072578597554,0.33809419078609265
0.45052376385825676,-0.33544548717912914,-0.8273479699196381
0.5657149478745649,-0.7360381752753222,0.3717719762013435
0.06468917703211778,-0.9231667554564372,0.37891747385801827
-0.39048828653608725,-0.7118891943731257,-0.5837231133104913
-0.7824510952022986,-0.30692397378422664,-0.5418191192023617
-0.5453295803360897,-0.8314846197052786,0.10606118990485076
0.6302478480001605,-0.3214106917873422,-0.706740983172724
-0.45991594255476537,0.7368055526486906,0.49557532562670986
0.37909053494805606,0.621411323228043,0.6856663428204488
0.35116177405176346,0.9067729229443078,0.233341540793436
0.498950696664374,-0.30199187129464566,-0.8123109699924616
0.7216191106698906,-0.6455924799909479,0.24995241326127204
-0.16688658489393626,-0.9573532943277235,-0.23584642804650277
-0.7115647996609665,0.14850873365239123,-0.6867464538768376
-0.2568400476891518,-0.9523700251875519,0.16439137759413083
-0.5478975272462905,-0.5608791076450617,-0.6206632953902458
0.05736297081243177,-0.3215315692302817,0.9451597428836487
-0.7428942566024982,-0.5893015765390005,0.31754019492919355
0.29144441050167613,-0.008463338142933052,0.9565503266921238
-0.2201885126114676,0.24010510633463764,-0.9454451633098462
0.6172992639250904,0.1482526934134496,-0.7726336503500215
-0.7469877207887565,0.19733718063940345,-0.6348758793087907
-0.9430264271228702,-0.2993974514064146,0.14512864582575494
-0.3486181775362266,0.9360868605860548,-0.04697611871434181
0.17251399229475545,-0.26139356036729433,-0.9496906491384627
0.7040003863441238,-0.5683261610373345,0.4258976763353966
-0.5414224289727338,-0.7947370860114884,0.2743259330125997
0.7886037959808098,-0.1526786938344208,-0.5956452546723365
0.6524826658288573,0.20268199390886885,-0.7301961244336982
-0.9230956535579586,0.11525678107816492,0.3668927483582976
-0.8520895732910927,-0.3743049998105975,-0.365840301505168
-0.5396742523230056,0.5776572761895603,0.6124245036287028
0.05538300334016954,0.8363996012221755,-0.5453149823876183
-0.6277296153620087,-0.05547703186104339,-0.7764520776798485
-0.7092250269046813,-0.5964177187862774,0.3758799887328763
0.5563352815710129,-0.6847761154332351,0.4707151221402073
0.6436296368945528,-0.33469294941340055,0.6882743058722627
-0.7522979684467511,0.46243080691007427,-0.4692606050920839
-0.07826304293666461,0.7205920086044545,0.6889281916467721
-0.05027566084709958,0.9937514623244873,-0.09965133744376185
0.9782239334952854,-0.2074654092753849,-0.00600332334699695
-0.6614370603942918,0.7415598981621291,0.11220486876571162
0.69394771563659,0.2624343094184936,0.6704959367533833
0.2915991317087252,0.9034887036028376,-0.3141307193650144
-0.9426199740442891,0.18346688068367423,0.2789399365902024
0.6065502394137773,0.7040719728924885,0.36929590311072835
0.764718272081013,0.5821164289512785,0.2763085729586421
0.9377190938388416,-0.2584426796348478,0.2321428060337457
-0.7082471838493902,0.6793345004990045,0.1920691620254961
0.3632530608525485,0.3289088284566789,-0.8717030436705551
-0.12304907066258973,0.39033514624218896,0.9124129546522024
-0.7974373313627529,-0.5383761164105092,-0.2724790997999464
-0.335056963727872,0.815944224835428,-0.4711388893045999
0.9796180512074874,0.11123504812068932,0.1672579977700098
0.26533835099036407,0.9581072985228963,-0.10782376366493694
-0.3590568956032568,-0.28078168664977826,0.8900785303341822
0.33166744597552217,0.6890779064805692,-0.6443355834349288
0.9622991435528208,0.21530880542134515,-0.16620011018510522
-0.5345209641431946,-0.32093708826449,-0.7818482744546671
0.2429550644455105,0.5337248645016531,0.8100065466852535
-0.6048533324979883,-0.7011514949980768,-0.37754341105102035
0.7533042971077227,0.3292732008559036,0.5693081723962408
0.9755881009149864,0.16839503866131927,0.14096442213318627
0.2164640262390679,0.8165474483531748,0.5351575374899352
-0.9849862034217717,0.16746154520932724,-0.041938168115316296
0.8973207437919654,0.2095592725844668,-0.3884589991678701
0.016980604620567476,-0.8863054743584391,0.4627896554472478
0.7470442038037236,-0.550046384093538,-0.3733281839198388
0.36596275314272975,-0.2303889319738403,-0.9016608028167502
-0.5498392837449764,0.3686440793950174,-0.7495187154286485
0.41415418384088126,-0.3815813167775068,-0.8263607025345756
-0.6442679048012654,-0.645187768526825,-0.4106721444003278
-0.9368823792847419,-0.21220320154903122,-0.27788704294749367
-0.06688312559759223,-0.849514592249061,-0.5233083269605103
0.7211547000920728,-0.1971104113727081,-0.664141087618884
-0.4175614087141229,-0.49672622957463064,0.7608584117989683
0.1577402171228583,0.9515590888509751,0.2639191624856663
0.12564114538111362,-0.9197281277948763,0.37190653870327883
0.12840479194341956,0.8340367723703801,0.5365583581866616
-0.4303085414865009,0.3056757386380707,0.849350870919569
-0.7375508862561541,0.3910049857669922,-0.5505758724173407
0.572145694330621,0.7176746904671545,0.39697902100968213
0.04405662700123742,-0.2959793232711965,-0.9541777894151584
0.8515232330355613,-0.253556598277507,-0.4589305340360392
0.22864213976265993,0.05076966709988772,0.9721857913111664
-0.25270612590678027,-0.10859729101797738,-0.9614292705720702
0.10040072892225088,0.3809489471855169,-0.9191287142017308
0.6220552456882703,-0.7247635326531053,0.2962517393162381
0.5479047742125771,-0.8311216360833821,-0.09506410694445627
0.05947518792259395,-0.6493644178386541,0.7581481087931552
0.23842520018876742,0.9548379742674027,0.1773072666640283
-0.2739428363816099,-0.541108062620739,0.7950832578806003
0.9385697125671412,-0.18665620519065496,0.2902522277527909
-0.7317524077288126,0.0005570424289442811,-0.6815703217473733
-0.08514571064333933,-0.7016388697283104,0.7074271018595625
-0.38871431428943015,-0.22942515501359043,0.892336976771381
0.8055741739846608,-0.4170095204042431,-0.4208958423424431
0.4268932703531307,0.33435229078494366,-0.8402206147042985
-0.08985843722845353,0.925548087065922,0.3678127237976859
0.3448523840663045,-0.6366908958627749,-0.6897111977699385
-0.1802347071604694,0.20892389081225407,-0.9611796180645162
-0.8980785353187981,-0.015394920799260869,0.4395656274246505
0.5515721319117726,0.34025770801419986,-0.7615726330660955
0.6056290346339976,0.37628109276994004,-0.7011604749500301
-0.4780924566611389,-0.8069049196962309,0.3468891082950517
-0.3280424842693033,-0.9404985830381206,-0.08860329462108765
0.13134817782742986,-0.40208416873244474,0.9061324282002894
-0.6357896680049266,0.4946081102339726,0.5925658742696572
0.3995275836971577,0.8131416360965236,-0.4232946840102995
-0.4013623557105127,-0.9152374910459689,-0.035335455315985795
0.9534203036441032,-0.2868304904235441,0.09337020061333966
-0.1643312830820949,-0.47381163356000033,-0.8651576534388378
0.292400723153808,-0.604762938912202,0.7407858022515051
-0.6257608757254673,0.17245546899442563,-0.7607117966912362
0.7640182565929008,0.38572265113653165,-0.5171983565257627
-0.41295405216033204,-0.7609650804853746,-0.5004009363363034
-0.041607858001903475,0.7334685221974622,0.6784487549535073
-0.9273808527400245,0.15619770961336765,-0.3399515104874856
-0.1553811121551694,-0.9836145234962125,-0.09142854670583744
-0.9032089175786686,-0.4186630407990058,0.09452465009350561
0.023968789860560048,0.07748856734201894,-0.9967050812772561
0.05396033012350978,-0.6169999666848685,0.785111026469399
0.05607388855623036,0.6845744138317792,-0.7267830425574466
0.34019724404920093,-0.14200083180905002,0.9295706529935561
-0.97321781776881,-0.22150414059964865,-0.06150605559232863
0.49861334733515406,0.46763942649038637,-0.7298616969337242
-0.2309309377730555,0.5385969085561902,-0.810298878237513
-0.23388990892427666,-0.3023977174836343,0.9240406543892329
-0.2098192046279241,-0.0680201065718549,-0.9753712967230781
0.9692922176308324,0.24368798435156275,-0.03299641075898285
-0.8747679718014791,-0.4474426684522622,0.1859463738787222
-0.6584729797539223,-0.7216713067586031,-0.213550602751013
-0.18224819382764512,-0.5841499911803564,0.7909199603313541
0.09061922496110854,-0.9888093722571528,-0.11850814910318792
-0.7208178211592763,0.5276043332957125,0.44950565756926836
-0.6756585601696554,0.5243112010472811,0.5182502045593668
-0.9345430874073534,-0.09317399097597258,0.3434353289700132
-0.534863576866961,0.8430352369113694,0.05667930369078106
-0.6793065237524056,-0.7259638026328897,0.10732755496244709
0.5498841329237748,-0.7937751356507713,0.25990089338297373
0.41666707722044727,0.3613696360331733,-0.8341465895835225
0.8042142479384372,-0.20103665916749724,0.5593064500643503
-0.2948279919645603,0.8388039565119266,0.45769463367411567
-0.5675122862824253,-0.7013911278994647,-0.43125432243910455
-0.9938665612943091,-0.10851063296947122,-0.021323716223728636
-0.7627708543519002,0.32484710240252457,0.5591555989274865
0.0632926610185458,0.9394930310696701,-0.33667028920401565
-0.8012310568393807,0.24679466824387522,0.5450882362356068
-0.9127460622979249,-0.34142975607703363,-0.22432197267501486
0.4467127231719834,0.891815466202322,-0.07150466557229672
0.8152030929032914,-0.47960308399116774,0.3246918526034625
-0.13983976099019135,-0.6705548116318203,0.7285609692013566
-0.8549892790034652,0.10598133663462501,-0.507701968751622
0.3761040329810847,0.03602711365953419,0.9258767755250836
-0.054891795588431616,0.8658633099597633,0.4972601122577605
-0.5728328299163786,-0.3927839115033057,0.7194326569138745
-0.8592881966273284,0.3656974692027155,-0.3576159338671625
-0.40742617607671905,0.10975918696703156,-0.9066183496509646
-0.8207710528487057,0.3813975887561408,0.42528902889285647
-0.5749942411074772,0.4288122798425153,0.6967794854539712
-0.40470301222549004,-0.8952484880934463,-0.18640176088764165
-0.9421908051209044,0.30760012954997606,-0.13288584215957705
-0.4316335930160077,-0.6257201316323422,-0.6497436096262093
-0.4787706269218547,0.8725380989476356,-0.09724172294699651
-0.8429112215942327,0.5056388561771201,0.18392938763126487
0.9663637758223936,-0.2561101033131034,-0.023423658109655066
-0.88329158723097,-0.29226163508266145,0.36657756148706483
0.8687563787360294,0.48433651842650854,-0.10334646256137241
-0.817345974211148,0.13465089705617067,-0.5601916585980178
0.9843822370074978,-0.12609428798942235,0.12284885836081164
0.3293848117277635,0.5201516768740886,0.7880024611942145
-0.4194076475088866,0.3815826536428668,0.8237061998370105
0.5890872786295771,0.7998166410658454,-0.11519339751456219
-0.861262054902729,-0.10366417001573622,-0.4974750372025489
0.06676404512877794,0.9140916801218537,0.39997370239810665
-0.5049984724310567,-0.800416771298478,-0.3229698671183108
0.9957663546413772,0.004831017158982638,0.09179339974874533
-0.45863910215379067,0.3921875507369929,0.7973951962624827
-0.8929670612063556,-0.0221650230945861,0.44957595504174924
0.5654929627016951,-0.7853992283207553,-0.2517255674102678
0.04881247296039738,0.9761269165292348,0.2116449510633756
-0.7575959083265098,-0.30382243010002624,0.5777026663042548
-0.4894601754189723,-0.07656587828375075,-0.868657816957556
-0.04707158665959188,0.4987640625158062,-0.8654586504692626
